,AGE,DRIVING_EXPERIENCE,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,GENDER,VEHICLE_YEAR(before 2015),VEHICLE_TYPE(sports car)
4741,2,2,0.4779300200328349,1.0,1.0,12.0,3,0,0,0.0,0,1,0
4742,0,0,0.5158128096027941,1.0,0.0,14.0,0,0,0,1.0,1,1,0
4743,3,1,0.6154656983877915,1.0,1.0,5.0,2,0,0,0.0,1,0,0
4744,1,1,0.4564483485504177,0.0,0.0,13.0,2,0,0,0.0,0,1,0
4745,0,0,0.4161597154112488,0.0,0.0,15.0,0,0,0,1.0,0,1,0
4746,1,1,0.5158128096027941,0.0,1.0,14.0,0,0,3,1.0,1,1,0
4747,1,0,0.6367641521533212,1.0,1.0,10.0,0,0,0,1.0,1,1,0
4748,3,1,0.5857094807969453,0.0,1.0,11.697003206900366,1,0,0,0.0,0,0,0
4749,1,1,0.3949779906148981,0.0,0.0,15.0,1,0,1,1.0,1,1,0
4750,1,1,0.1950515541346116,0.0,0.0,11.697003206900366,0,0,1,1.0,0,1,0
4751,1,1,0.5005906733134925,1.0,0.0,15.0,1,2,0,0.0,1,0,0
4752,2,0,0.8434489676369233,1.0,1.0,11.697003206900366,0,0,0,0.0,0,0,0
4753,0,0,0.3080185242909205,0.0,1.0,10.0,0,0,0,1.0,0,1,0
4754,1,1,0.3132319641776033,1.0,0.0,15.0,1,0,1,0.0,1,0,0
4755,2,0,0.7895325092012228,1.0,1.0,11.0,0,0,0,0.0,0,0,0
4756,3,1,0.6533333041615769,0.0,1.0,13.0,0,1,1,0.0,0,0,0
4757,2,0,0.3591904547041292,1.0,0.0,12.0,0,0,0,1.0,1,1,0
4758,2,2,0.3939002596613116,0.0,0.0,9.0,9,2,1,0.0,1,1,0
4759,1,1,0.4220315334045105,1.0,0.0,11.0,1,0,0,0.0,1,1,0
4760,3,3,0.5695226383731321,0.0,1.0,8.0,5,0,8,0.0,1,1,0
4761,1,0,0.4818224352879133,0.0,1.0,7.0,0,0,0,0.0,0,1,0
4762,3,3,0.5158128096027941,1.0,0.0,11.697003206900366,2,0,2,0.0,0,0,0
4763,3,3,0.6634971777551828,1.0,1.0,12.0,3,0,5,0.0,1,0,0
4764,0,0,0.477052430617012,1.0,0.0,15.0,0,0,0,1.0,0,0,0
4765,3,2,0.5035743386298449,1.0,1.0,16.0,1,0,0,0.0,0,1,0
4766,3,3,0.6778904594231552,1.0,1.0,10.0,8,4,4,0.0,1,1,0
4767,2,2,0.5745345027912376,1.0,0.0,16.0,1,0,0,0.0,1,0,0
4768,1,1,0.5736257505092719,1.0,1.0,9.0,4,0,0,0.0,0,1,0
4769,1,1,0.4369648248142893,1.0,1.0,9.0,1,0,1,1.0,1,1,0
4770,1,0,0.4717364514419842,1.0,1.0,10.0,0,0,0,0.0,0,0,0
4771,0,0,0.3257717384502198,0.0,0.0,10.0,0,0,0,1.0,0,1,0
4772,2,2,0.5452703935182526,1.0,1.0,13.0,1,0,0,0.0,0,1,0
4773,0,0,0.2484012154074144,1.0,1.0,10.0,0,0,0,0.0,0,0,0
4774,1,0,0.5623422577370347,0.0,0.0,10.0,0,0,0,1.0,1,0,0
4775,2,2,0.4504696004326911,0.0,1.0,3.0,8,1,3,0.0,1,1,0
4776,1,1,0.642579092659453,1.0,1.0,9.0,0,0,3,0.0,1,1,0
4777,2,2,0.6061807103298329,1.0,0.0,11.0,3,1,3,0.0,0,0,0
4778,3,3,0.5956351550491732,1.0,1.0,9.0,2,2,9,0.0,1,0,0
4779,3,3,0.5859691100658124,1.0,0.0,16.0,2,1,0,0.0,0,1,0
4780,2,2,0.4945190973664008,1.0,0.0,14.0,2,0,1,0.0,0,1,0
4781,1,1,0.2826139640894628,0.0,0.0,13.0,0,0,3,0.0,1,1,0
4782,3,2,0.6863038567846291,1.0,1.0,11.0,0,0,2,0.0,0,0,0
4783,3,2,0.5466101369180384,0.0,0.0,11.697003206900366,1,0,3,0.0,1,1,0
4784,1,0,0.3415769205431839,0.0,1.0,10.0,0,0,0,0.0,0,1,0
4785,1,0,0.427006899811128,1.0,0.0,14.0,0,0,0,0.0,0,1,1
4786,2,2,0.5158128096027941,1.0,0.0,12.0,2,0,0,0.0,0,1,0
4787,2,1,0.5842434269819075,1.0,1.0,9.0,1,0,0,0.0,0,1,0
4788,1,1,0.3363879044749127,0.0,0.0,16.0,2,0,1,0.0,1,1,0
4789,1,0,0.3439552966265479,1.0,1.0,7.0,0,0,0,0.0,0,1,0
4790,3,3,0.6832851473970699,1.0,1.0,10.0,9,2,8,0.0,1,0,0
4791,2,2,0.4268419942247292,1.0,1.0,14.0,3,0,1,1.0,1,1,0
4792,2,2,0.6212118300258381,0.0,0.0,11.697003206900366,6,0,1,0.0,1,1,0
4793,3,3,0.6172552350571828,0.0,1.0,11.697003206900366,3,0,3,0.0,0,0,0
4794,3,3,0.6486291459700178,1.0,1.0,10.0,5,2,7,0.0,1,0,0
4795,0,0,0.4824873523239162,1.0,0.0,14.0,0,0,0,1.0,0,1,0
4796,1,1,0.3413065150579024,1.0,0.0,13.0,0,0,1,0.0,0,1,0
4797,1,1,0.4947342991549172,1.0,0.0,16.0,1,0,0,1.0,1,1,0
4798,3,3,0.4543733814127589,1.0,1.0,8.0,6,2,4,0.0,1,1,0
4799,2,2,0.5548420461404064,1.0,1.0,9.0,2,0,0,0.0,0,1,0
4800,1,1,0.5088115391992826,1.0,1.0,14.0,1,0,2,0.0,1,1,0
4801,3,2,0.5799573254872007,1.0,1.0,11.0,3,1,5,0.0,1,1,0
4802,2,1,0.5093397048989089,1.0,1.0,11.0,4,0,3,0.0,1,0,0
4803,1,1,0.3195772271282865,1.0,0.0,13.0,0,0,1,0.0,0,1,0
4804,2,0,0.5638113135204869,0.0,1.0,14.0,0,0,0,1.0,1,1,0
4805,1,1,0.5428894787174905,0.0,1.0,12.0,3,0,1,1.0,1,1,1
4806,3,3,0.5663226663241003,1.0,1.0,8.0,8,1,1,0.0,1,0,0
4807,1,1,0.6231936826485045,1.0,1.0,6.0,3,0,1,0.0,0,1,0
4808,2,0,0.5158128096027941,1.0,0.0,11.0,0,0,0,1.0,1,1,0
4809,0,0,0.4324125100424552,1.0,0.0,12.0,0,0,0,1.0,0,1,0
4810,0,0,0.2632650538999824,1.0,0.0,15.0,0,0,0,0.0,1,1,1
4811,2,0,0.675859002609907,0.0,1.0,12.0,0,0,0,1.0,0,1,0
4812,1,1,0.5309254852137539,1.0,1.0,9.0,3,1,0,0.0,1,1,0
4813,0,0,0.5580618709969322,1.0,0.0,9.0,0,0,0,0.0,0,1,0
4814,3,1,0.7382936679621042,1.0,1.0,7.0,2,3,2,1.0,1,1,0
4815,3,2,0.6701214761226999,1.0,1.0,11.697003206900366,4,1,2,0.0,1,0,0
4816,0,0,0.4350849901631921,1.0,1.0,9.0,0,0,0,1.0,1,1,0
4817,0,0,0.3734827746520789,0.0,0.0,18.0,0,0,0,1.0,0,1,0
4818,3,3,0.5883961826816051,1.0,0.0,17.0,0,0,2,0.0,1,0,0
4819,3,3,0.5454738217021173,1.0,0.0,15.0,3,0,2,0.0,0,1,0
4820,0,0,0.4398834257875427,1.0,1.0,11.0,0,0,0,0.0,0,1,0
4821,1,1,0.3754611884221273,0.0,0.0,17.0,0,0,1,1.0,1,1,0
4822,1,1,0.3688141910403541,0.0,0.0,12.0,0,0,3,1.0,1,1,0
4823,1,0,0.5158128096027941,1.0,0.0,15.0,0,0,0,1.0,1,1,1
4824,1,1,0.3914763680965406,1.0,0.0,11.697003206900366,3,0,1,1.0,1,1,0
4825,2,1,0.7010779053023868,1.0,1.0,8.0,3,0,0,0.0,0,0,0
4826,0,0,0.3322852305538436,0.0,0.0,15.0,0,0,0,0.0,0,1,1
4827,3,3,0.6360928203941096,1.0,1.0,17.0,3,2,3,0.0,1,0,0
4828,1,1,0.8523818296709694,1.0,0.0,14.0,0,1,0,0.0,0,1,0
4829,0,0,0.3645877768746501,0.0,1.0,12.0,0,0,0,1.0,1,1,0
4830,1,1,0.5436758162626819,1.0,1.0,13.0,0,1,0,0.0,0,1,0
4831,3,3,0.4944256965535072,0.0,1.0,12.0,4,1,1,0.0,0,0,0
4832,3,3,0.6262660814278748,0.0,1.0,11.0,0,1,0,0.0,0,0,0
4833,1,1,0.7733971401539147,1.0,1.0,13.0,1,0,0,0.0,0,0,0
4834,0,0,0.4378132018571619,1.0,0.0,15.0,0,0,0,1.0,1,1,0
4835,1,1,0.2892999505458921,0.0,0.0,12.0,2,1,1,0.0,0,1,0
4836,1,1,0.7456780692155659,0.0,1.0,14.0,1,0,1,1.0,1,1,1
4837,2,0,0.6594050196302074,0.0,1.0,13.0,0,0,0,1.0,1,1,0
4838,1,1,0.3934292195083172,1.0,1.0,12.0,0,0,1,0.0,1,0,0
4839,1,0,0.5457876403430777,1.0,1.0,8.0,0,0,0,1.0,1,1,0
4840,1,1,0.5074322843749791,0.0,1.0,11.0,1,1,0,1.0,1,1,0
4841,2,2,0.5822420108370873,1.0,0.0,14.0,1,1,7,0.0,1,1,0
4842,1,1,0.3942206789712544,0.0,0.0,13.0,1,0,2,1.0,0,1,0
4843,1,1,0.5909271047250865,1.0,0.0,15.0,0,1,0,0.0,1,1,0
4844,1,1,0.5912637579951758,0.0,0.0,11.697003206900366,2,0,2,1.0,1,1,0
4845,2,2,0.4954411506859062,1.0,1.0,8.0,4,1,3,0.0,1,0,0
4846,1,1,0.5158128096027941,1.0,0.0,15.0,1,0,0,0.0,0,0,0
4847,1,1,0.6636154524180936,1.0,1.0,8.0,2,0,2,1.0,1,1,0
4848,2,0,0.6714062798340049,1.0,1.0,12.0,0,0,0,0.0,1,0,0
4849,2,2,0.6471364812806238,1.0,1.0,12.0,8,0,2,0.0,1,1,0
4850,0,0,0.2344680861436483,0.0,0.0,10.0,0,0,0,1.0,0,1,0
4851,1,1,0.4992632819538944,1.0,1.0,9.0,1,0,2,0.0,1,1,0
4852,2,2,0.5109020423243751,1.0,0.0,11.697003206900366,4,0,6,0.0,1,0,0
4853,0,0,0.4754719949134253,1.0,0.0,13.0,0,0,0,0.0,1,1,0
4854,0,0,0.4561823933829111,0.0,1.0,11.0,0,0,0,0.0,0,1,0
4855,3,1,0.5158128096027941,1.0,1.0,9.0,0,0,1,0.0,0,1,0
4856,3,3,0.6801737707726987,1.0,0.0,9.0,6,1,12,0.0,1,0,0
4857,1,1,0.4437392139614944,0.0,0.0,11.697003206900366,1,1,2,0.0,0,1,1
4858,2,0,0.5058338435466339,1.0,1.0,13.0,0,0,0,1.0,0,1,0
4859,0,0,0.330271506941183,0.0,1.0,11.697003206900366,0,0,0,0.0,1,0,0
4860,1,1,0.5819921084455086,1.0,1.0,8.0,1,0,1,0.0,0,1,0
4861,2,2,0.5597353692525334,1.0,0.0,11.697003206900366,5,0,1,0.0,1,0,0
4862,3,3,0.5841638627422637,1.0,1.0,9.0,10,1,3,0.0,1,0,0
4863,2,2,0.6684571148957105,1.0,1.0,11.0,4,3,0,0.0,0,1,0
4864,0,0,0.4610393716795908,1.0,0.0,11.697003206900366,0,0,0,0.0,0,1,0
4865,0,0,0.4758086378895234,1.0,0.0,14.0,0,0,0,0.0,0,1,1
4866,1,1,0.513847778394383,0.0,0.0,8.0,6,0,4,0.0,1,0,0
4867,1,1,0.390562996318312,0.0,1.0,11.0,2,0,1,1.0,1,1,0
4868,2,2,0.5271028869095301,1.0,1.0,11.0,2,1,1,0.0,0,1,1
4869,3,2,0.7425581471666168,1.0,1.0,10.0,2,1,1,0.0,0,1,0
4870,1,1,0.4103400623409491,0.0,0.0,15.0,1,1,2,1.0,1,1,0
4871,0,0,0.2709166995450791,1.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
4872,3,1,0.4255670016197596,1.0,1.0,11.697003206900366,1,0,2,0.0,0,1,0
4873,2,2,0.5696383080061281,1.0,1.0,6.0,5,1,2,0.0,0,1,0
4874,3,3,0.4609072687719204,0.0,1.0,8.0,3,0,5,0.0,0,0,0
4875,1,1,0.7123509063293101,0.0,0.0,16.0,0,0,0,0.0,0,0,0
4876,3,3,0.5921220578663743,1.0,0.0,13.0,3,0,5,0.0,1,1,0
4877,1,0,0.5178938127826952,0.0,0.0,7.0,0,0,0,1.0,0,1,0
4878,0,0,0.40109256010844,0.0,1.0,10.0,0,0,0,0.0,0,1,0
4879,2,2,0.6407798046102287,1.0,1.0,11.697003206900366,0,0,2,0.0,0,1,0
4880,3,3,0.5158128096027941,0.0,1.0,10.0,9,0,3,0.0,1,0,0
4881,2,2,0.5281579037308743,1.0,1.0,9.0,6,0,2,0.0,0,1,0
4882,2,1,0.7383979641751491,1.0,0.0,11.0,1,0,2,0.0,0,0,0
4883,1,1,0.6449558925023856,1.0,0.0,11.0,3,1,2,0.0,1,0,0
4884,3,3,0.4697990837580598,0.0,1.0,11.697003206900366,3,0,1,0.0,1,1,0
4885,2,2,0.5820674205410715,1.0,1.0,12.0,3,2,4,0.0,1,1,0
4886,1,1,0.4888103261264866,0.0,1.0,12.0,0,0,2,0.0,1,0,0
4887,3,0,0.5845541538211065,1.0,1.0,12.0,0,0,0,0.0,0,0,1
4888,3,3,0.6018449383011959,1.0,1.0,9.0,4,0,2,0.0,1,1,0
4889,0,0,0.5237147822845126,1.0,1.0,15.0,0,0,0,1.0,1,1,0
4890,3,0,0.6174783889735851,1.0,1.0,9.0,0,0,0,0.0,0,1,0
4891,0,0,0.2029270437920447,1.0,1.0,8.0,0,0,0,0.0,1,1,0
4892,2,1,0.6902691770071121,1.0,1.0,11.0,1,0,1,0.0,0,1,0
4893,1,1,0.4087067041346762,0.0,1.0,16.0,0,0,0,1.0,0,1,0
4894,2,0,0.5565157388101949,1.0,1.0,9.0,0,0,0,1.0,1,1,1
4895,2,0,0.5283274091931265,0.0,1.0,10.0,0,0,0,0.0,0,0,1
4896,1,1,0.5158128096027941,0.0,0.0,9.0,3,0,0,1.0,0,1,1
4897,0,0,0.435456191598556,1.0,0.0,13.0,0,0,0,0.0,1,1,0
4898,1,1,0.2151696546054047,0.0,1.0,10.0,2,0,1,0.0,0,0,0
4899,3,3,0.6979233163898869,1.0,1.0,8.0,3,0,4,0.0,0,1,0
4900,0,0,0.3182436684930483,1.0,0.0,8.0,0,0,0,0.0,0,1,0
4901,2,0,0.6944607253512556,1.0,1.0,11.697003206900366,0,0,0,1.0,1,1,0
4902,2,1,0.6657579836268851,1.0,1.0,11.697003206900366,1,0,0,0.0,0,1,0
4903,1,1,0.3136216972616633,0.0,1.0,11.697003206900366,1,0,0,0.0,0,1,0
4904,0,0,0.517090518888596,1.0,1.0,9.0,0,0,0,0.0,0,1,0
4905,1,1,0.3767820351485029,1.0,0.0,11.697003206900366,3,0,1,0.0,1,0,0
4906,2,1,0.5866035370674517,1.0,1.0,6.0,3,0,0,0.0,0,1,0
4907,3,2,0.5158128096027941,1.0,1.0,14.0,3,0,3,0.0,1,0,0
4908,1,0,0.5158128096027941,0.0,0.0,15.0,0,0,0,1.0,1,0,0
4909,1,1,0.6432246395908321,1.0,1.0,11.0,1,0,0,0.0,0,0,0
4910,0,0,0.5158128096027941,0.0,0.0,10.0,0,0,0,1.0,1,1,0
4911,3,1,0.7213187073836898,0.0,1.0,12.0,1,0,0,0.0,0,1,0
4912,1,1,0.6394250854418368,1.0,0.0,13.0,1,0,3,0.0,0,0,0
4913,1,1,0.2438015617936942,0.0,0.0,16.0,2,0,0,1.0,1,1,0
4914,1,1,0.3045684602333574,0.0,0.0,14.0,1,0,1,0.0,1,1,0
4915,3,3,0.7217744198745549,0.0,1.0,9.0,4,0,0,0.0,0,1,0
4916,1,1,0.5382330646862179,1.0,0.0,11.697003206900366,0,0,0,0.0,0,0,0
4917,1,1,0.5052441837930965,1.0,1.0,9.0,5,1,1,1.0,1,1,0
4918,3,1,0.7031643827756698,1.0,0.0,15.0,1,0,2,0.0,1,1,0
4919,1,1,0.4851718364383785,0.0,0.0,8.0,2,1,1,0.0,0,1,0
4920,1,1,0.4262702299476665,0.0,0.0,13.0,0,0,0,1.0,1,1,0
4921,3,2,0.3812423915312549,0.0,1.0,16.0,1,0,0,0.0,0,0,0
4922,2,0,0.5626962815527192,0.0,0.0,11.697003206900366,0,0,0,0.0,0,1,1
4923,3,3,0.5862739821585983,1.0,1.0,11.0,3,1,5,0.0,1,0,0
4924,2,0,0.6435845629097965,0.0,0.0,14.0,0,0,0,1.0,1,1,0
4925,2,2,0.5664168167346517,1.0,0.0,13.0,6,0,1,1.0,1,1,0
4926,2,2,0.5158128096027941,1.0,1.0,11.0,4,0,2,0.0,0,0,0
4927,2,2,0.6398290247158106,1.0,1.0,10.0,3,0,1,0.0,1,1,0
4928,2,2,0.5158128096027941,0.0,1.0,11.0,0,0,0,0.0,0,1,0
4929,2,2,0.3392888504833096,0.0,0.0,12.0,4,0,5,0.0,1,1,0
4930,1,1,0.4940669801717974,0.0,0.0,10.0,2,1,0,0.0,0,1,0
4931,1,1,0.4883110329953223,1.0,1.0,11.697003206900366,0,0,1,0.0,1,0,0
4932,3,0,0.6130753469532052,1.0,0.0,10.0,0,0,0,1.0,1,1,0
4933,0,0,0.3306596233133351,0.0,0.0,11.0,0,0,0,1.0,1,1,0
4934,3,3,0.6183141634928766,1.0,1.0,8.0,3,0,3,0.0,0,0,0
4935,2,0,0.5176533639161799,1.0,1.0,10.0,0,0,0,1.0,1,1,0
4936,1,0,0.5158128096027941,0.0,0.0,12.0,0,0,0,1.0,1,1,0
4937,2,2,0.3354650473170224,0.0,0.0,16.0,2,1,0,1.0,1,1,0
4938,2,1,0.6522098010358588,1.0,0.0,11.0,1,0,1,0.0,1,1,0
4939,3,2,0.649742279786596,1.0,0.0,9.0,3,0,1,0.0,0,1,0
4940,0,0,0.5316594723228439,1.0,0.0,11.697003206900366,0,0,0,1.0,0,1,0
4941,2,2,0.3673908132079513,1.0,0.0,11.0,6,0,0,0.0,1,1,0
4942,0,0,0.3525599589743549,1.0,0.0,12.0,0,0,0,1.0,1,1,0
4943,1,1,0.459369099801009,1.0,0.0,12.0,2,0,0,0.0,0,0,0
4944,0,0,0.3643273511086715,1.0,0.0,18.0,0,0,0,1.0,0,1,0
4945,2,2,0.5926094176945508,0.0,0.0,11.697003206900366,3,2,1,0.0,0,1,0
4946,3,3,0.5158128096027941,0.0,1.0,10.0,3,2,4,0.0,1,1,0
4947,3,1,0.7651678828229611,1.0,1.0,9.0,0,1,0,0.0,1,1,0
4948,3,2,0.3724167809827318,1.0,1.0,12.0,6,1,2,0.0,1,1,0
4949,2,1,0.6729865377227907,1.0,0.0,13.0,0,0,1,0.0,0,0,0
4950,1,1,0.6974413913004567,1.0,1.0,9.0,0,0,2,0.0,0,0,0
4951,1,1,0.3450262977143895,0.0,0.0,14.0,0,0,2,0.0,1,1,0
4952,3,3,0.5891088863016741,1.0,1.0,11.0,8,0,4,0.0,1,1,0
4953,2,2,0.6492795700696337,1.0,1.0,9.0,4,2,0,0.0,0,0,0
4954,3,2,0.4136142077561675,1.0,1.0,12.0,4,0,4,0.0,1,0,0
4955,0,0,0.0648103533102058,1.0,0.0,11.0,0,0,0,0.0,1,1,0
4956,0,0,0.4425687110792027,0.0,0.0,16.0,0,0,0,1.0,0,1,0
4957,2,1,0.6173644827066088,1.0,0.0,13.0,3,0,0,0.0,0,1,0
4958,1,0,0.5158128096027941,0.0,1.0,9.0,0,0,0,0.0,1,1,0
4959,2,0,0.6503154094233858,1.0,1.0,14.0,0,0,0,0.0,0,1,0
4960,1,1,0.467843765632501,1.0,1.0,12.0,1,0,3,0.0,1,0,0
4961,0,0,0.6705840253332259,1.0,1.0,12.0,0,0,0,1.0,0,1,0
4962,2,2,0.5557121773732416,1.0,0.0,13.0,2,2,2,0.0,1,0,0
4963,1,1,0.4708203950012678,1.0,0.0,9.0,2,0,0,0.0,1,1,0
4964,1,1,0.6777304679535914,1.0,1.0,12.0,0,0,1,0.0,0,1,0
4965,0,0,0.3577224688029924,1.0,1.0,8.0,0,0,0,1.0,1,1,0
4966,2,0,0.3792686190518363,1.0,0.0,14.0,0,0,0,0.0,0,1,0
4967,1,1,0.5213673670739867,1.0,1.0,8.0,0,0,0,0.0,0,1,0
4968,1,1,0.6987319634286622,1.0,1.0,12.0,0,0,1,0.0,0,0,0
4969,3,3,0.6549887012388683,1.0,1.0,10.0,7,0,6,0.0,1,0,0
4970,2,1,0.2333086497413181,0.0,1.0,11.697003206900366,0,0,3,1.0,1,1,0
4971,2,1,0.5844501971313054,1.0,1.0,10.0,1,0,0,0.0,1,0,0
4972,0,0,0.4778446821040133,1.0,1.0,10.0,0,0,0,1.0,1,1,0
4973,3,3,0.5158128096027941,1.0,1.0,7.0,10,1,1,0.0,0,0,0
4974,1,1,0.5725081487426337,1.0,1.0,10.0,1,0,2,1.0,0,1,0
4975,2,0,0.2858110156135545,0.0,0.0,8.0,0,0,0,0.0,0,0,0
4976,2,2,0.4701261680539295,1.0,0.0,12.0,6,0,4,0.0,1,1,0
4977,1,1,0.5351063887763012,0.0,0.0,13.0,0,0,1,1.0,0,1,0
4978,2,2,0.5158128096027941,1.0,1.0,13.0,5,1,1,0.0,0,1,0
4979,3,1,0.6794953657901539,1.0,0.0,14.0,2,1,0,0.0,1,1,0
4980,1,1,0.3670173487205561,0.0,1.0,9.0,2,1,2,0.0,0,1,0
4981,1,1,0.4644064393036886,0.0,0.0,15.0,0,0,1,0.0,0,1,0
4982,0,0,0.5158128096027941,0.0,0.0,14.0,0,0,0,1.0,1,1,0
4983,1,0,0.5042053863471003,0.0,0.0,14.0,0,0,0,1.0,1,1,0
4984,3,2,0.4492972668548298,1.0,1.0,3.0,8,0,2,0.0,0,0,0
4985,2,2,0.541762035186092,1.0,1.0,11.0,2,1,2,0.0,1,1,0
4986,3,1,0.6099849924008637,1.0,1.0,9.0,0,1,0,0.0,0,1,0
4987,3,3,0.4964109169481421,0.0,1.0,9.0,4,0,4,0.0,1,1,1
4988,2,2,0.5158128096027941,1.0,1.0,9.0,3,0,3,0.0,0,0,0
4989,2,2,0.5714999429200536,1.0,0.0,13.0,1,0,1,0.0,1,0,0
4990,2,1,0.5158128096027941,1.0,1.0,9.0,0,0,1,0.0,1,1,0
4991,1,1,0.218675950842752,1.0,0.0,10.0,1,0,1,0.0,1,1,0
4992,0,0,0.438014692691121,1.0,0.0,12.0,0,0,0,0.0,0,1,0
4993,2,0,0.3460145477683494,1.0,1.0,6.0,0,0,0,1.0,0,1,0
4994,1,0,0.5162958681886699,0.0,0.0,15.0,0,0,0,1.0,1,1,0
4995,2,2,0.6825627473806951,1.0,0.0,13.0,1,0,2,0.0,0,1,0
4996,1,1,0.6427669540672473,1.0,0.0,13.0,2,1,0,0.0,0,0,0
4997,1,1,0.6456613939576508,0.0,0.0,12.0,1,0,2,0.0,1,0,0
4998,3,3,0.5616097217808832,1.0,1.0,9.0,2,0,11,0.0,1,0,0
4999,2,1,0.5925647181807824,1.0,1.0,12.0,0,0,0,0.0,0,1,0
5000,0,0,0.364278431287774,1.0,1.0,12.0,0,0,0,0.0,1,1,0
5001,1,1,0.7325962199369637,1.0,0.0,13.0,2,0,1,1.0,0,1,0
5002,0,0,0.4466683299509061,1.0,0.0,17.0,0,0,0,0.0,0,0,0
5003,0,0,0.2865193141234149,1.0,0.0,11.0,0,0,0,0.0,0,1,0
5004,2,1,0.5137216359540138,1.0,1.0,9.0,0,0,1,0.0,0,1,0
5005,3,0,0.7621694620604794,1.0,1.0,10.0,0,0,0,1.0,1,1,0
5006,3,0,0.5158128096027941,1.0,1.0,10.0,0,0,0,0.0,1,0,0
5007,3,3,0.6080699138239518,1.0,1.0,7.0,3,2,0,0.0,0,1,0
5008,1,1,0.5386463764059186,1.0,1.0,12.0,1,0,2,0.0,1,0,0
5009,3,3,0.7257495693841259,1.0,1.0,11.0,2,0,2,0.0,0,1,0
5010,1,1,0.3993721682161127,0.0,0.0,14.0,0,0,3,1.0,1,1,0
5011,1,1,0.5158128096027941,0.0,1.0,12.0,1,0,0,1.0,0,1,0
5012,0,0,0.3158472659456788,0.0,1.0,7.0,0,0,0,1.0,0,1,0
5013,0,0,0.4368255409619409,1.0,1.0,13.0,0,0,0,0.0,1,1,0
5014,0,0,0.2241372662621859,0.0,0.0,14.0,0,0,0,1.0,1,1,0
5015,3,3,0.6597562707205796,1.0,1.0,3.0,14,0,3,0.0,1,1,0
5016,0,0,0.4877696980616919,1.0,0.0,11.0,0,0,0,1.0,0,1,0
5017,2,2,0.3786978812092193,1.0,0.0,12.0,2,0,1,1.0,0,1,0
5018,3,1,0.6363106328264545,1.0,1.0,11.697003206900366,2,0,2,0.0,1,0,0
5019,0,0,0.5158128096027941,1.0,1.0,10.0,0,0,0,1.0,1,1,0
5020,2,0,0.5130256637688121,0.0,1.0,11.0,0,0,0,1.0,1,1,0
5021,1,1,0.4410116713104325,1.0,0.0,16.0,0,0,0,0.0,1,0,1
5022,2,2,0.6716845260817467,1.0,1.0,9.0,2,1,5,0.0,1,1,0
5023,2,0,0.7219201756268278,0.0,0.0,11.0,0,0,0,1.0,0,0,0
5024,0,0,0.2768632872237605,0.0,0.0,16.0,0,0,0,1.0,0,1,0
5025,3,3,0.5354411836435228,1.0,1.0,11.697003206900366,2,1,2,0.0,1,1,0
5026,0,0,0.4118605472633641,0.0,0.0,14.0,0,0,0,1.0,0,0,0
5027,1,1,0.4983794504788841,1.0,0.0,11.697003206900366,0,1,0,0.0,0,1,0
5028,2,2,0.4249894738663933,1.0,1.0,13.0,4,0,2,0.0,0,0,0
5029,1,1,0.5609217671373717,1.0,1.0,15.0,1,1,1,0.0,1,0,0
5030,3,3,0.6325236813473631,0.0,1.0,9.0,12,2,3,0.0,1,0,0
5031,1,1,0.5817659713567438,0.0,0.0,17.0,0,0,0,1.0,0,1,0
5032,2,0,0.5433038756168699,1.0,0.0,11.0,0,0,0,1.0,1,1,1
5033,2,2,0.6720139999690964,1.0,1.0,13.0,5,1,0,0.0,1,1,0
5034,0,0,0.2996793845170889,0.0,0.0,14.0,0,0,0,1.0,1,1,0
5035,1,1,0.6269611576613461,1.0,1.0,9.0,1,0,0,0.0,1,1,0
5036,0,0,0.3993583524589249,1.0,0.0,13.0,0,0,0,0.0,0,0,0
5037,1,1,0.4281283031639512,1.0,1.0,13.0,0,1,3,0.0,1,1,0
5038,1,1,0.3888483991332456,0.0,0.0,16.0,0,1,1,0.0,0,1,0
5039,0,0,0.5697721184546425,1.0,0.0,15.0,0,0,0,1.0,0,1,0
5040,1,0,0.4261745228265034,0.0,0.0,13.0,0,0,0,1.0,1,1,0
5041,1,1,0.5914057960806905,1.0,1.0,8.0,1,0,0,0.0,0,0,0
5042,2,2,0.4141748435485591,1.0,1.0,11.697003206900366,2,1,2,0.0,0,1,0
5043,1,0,0.2974398081044365,1.0,0.0,12.0,0,0,0,0.0,1,0,0
5044,2,1,0.61779950138354,1.0,1.0,10.0,2,1,2,0.0,1,0,0
5045,0,0,0.5158128096027941,1.0,0.0,19.0,0,0,0,1.0,1,1,0
5046,1,0,0.4729607741056473,0.0,0.0,14.0,0,0,0,1.0,0,1,0
5047,0,0,0.4219520977864965,0.0,0.0,15.0,0,0,0,1.0,1,1,0
5048,0,0,0.4227127173972134,0.0,1.0,4.0,0,0,0,1.0,0,1,0
5049,3,3,0.5158128096027941,0.0,1.0,13.0,4,1,5,0.0,1,0,0
5050,2,2,0.6057799696677834,1.0,0.0,10.0,8,1,6,0.0,1,0,0
5051,0,0,0.5158128096027941,1.0,0.0,19.0,0,0,0,0.0,0,1,0
5052,0,0,0.2709286480860354,1.0,0.0,11.697003206900366,0,0,0,0.0,0,1,0
